Timestamp,SrcIp,DestIp,L4Protocol,totalFlow
"2023-09-14T08:06:00Z","198.235.24.205","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","162.216.149.104","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","45.95.146.77","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","74.82.47.6","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","79.110.62.106","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","107.170.236.41","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","2.57.122.73","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","205.210.31.153","10.0.0.6",UDP,1
"2023-09-14T08:06:00Z","91.240.118.221","10.0.0.4",TCP,4
"2023-09-14T08:06:00Z","198.235.24.234","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","141.98.11.60","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z",,"10.0.0.4",ICMP,1
"2023-09-14T08:06:00Z","45.55.0.40","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","94.156.57.39","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","207.90.244.12","10.0.0.4",UDP,1
"2023-09-14T08:06:00Z","185.36.81.33","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","192.241.222.76","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","162.216.149.250","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","185.47.172.136","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","205.210.31.216","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","162.216.150.239","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","45.91.171.169","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","43.155.152.6","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","64.62.197.164","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","162.216.150.81","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","198.199.113.95","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","84.54.51.4","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","81.17.18.98","10.0.0.4",TCP,3
"2023-09-14T08:06:00Z","118.123.105.93","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","162.216.149.134","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","10.0.0.6",,TCP,16
"2023-09-14T08:06:00Z","205.210.31.165","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","45.155.91.23","10.0.0.4",TCP,2
"2023-09-14T08:06:00Z","216.218.206.117","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","205.210.31.9","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","45.156.128.21","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","35.203.210.10","10.0.0.4",TCP,2
"2023-09-14T08:06:00Z","162.216.149.230","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","162.243.130.25","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","192.241.229.19","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","162.216.150.132","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","205.210.31.240","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","43.157.62.27","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z",,"10.0.0.4",TCP,68164
"2023-09-14T08:06:00Z","64.62.197.145","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","45.79.109.236","10.0.0.4",TCP,2
"2023-09-14T08:06:00Z","79.124.62.86","10.0.0.4",TCP,6
"2023-09-14T08:06:00Z","162.216.149.54","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","162.216.149.129","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","162.216.149.250","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","79.124.62.86","10.0.0.6",TCP,15
"2023-09-14T08:06:00Z","162.216.149.64","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","35.203.211.94","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","43.157.32.103","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","206.189.50.91","10.0.0.6",UDP,3
"2023-09-14T08:06:00Z","64.62.197.44","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","198.235.24.185","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","43.131.242.173","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","198.235.24.3","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","198.199.101.70","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","183.136.225.29","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","205.210.31.19","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","162.216.149.134","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","45.33.84.124","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","74.82.47.54","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","205.210.31.73","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","91.240.118.75","10.0.0.6",TCP,4
"2023-09-14T08:06:00Z","81.17.18.98","10.0.0.6",TCP,3
"2023-09-14T08:06:00Z","162.216.150.81","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","205.210.31.165","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z",,"10.0.0.4",UDP,242
"2023-09-14T08:06:00Z","58.216.207.82","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","45.79.153.72","10.0.0.6",TCP,1
"2023-09-14T08:06:00Z","207.90.244.14","10.0.0.6",TCP,2
"2023-09-14T08:06:00Z","198.235.24.164","10.0.0.4",TCP,1
"2023-09-14T08:06:00Z","162.216.150.224","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","207.90.244.12","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","107.170.251.42","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","43.157.5.232","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","162.216.149.129","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","107.170.246.44","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","123.191.163.54","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","162.142.125.130","10.0.0.4",UDP,1
"2023-09-14T11:27:00Z","37.44.238.167","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","43.130.10.173","10.0.0.4",TCP,2
"2023-09-14T11:27:00Z","45.12.253.78","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","45.33.95.64","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","45.79.177.245","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","65.49.1.51","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","65.49.1.67","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","206.189.50.91","10.0.0.6",UDP,1
"2023-09-14T11:27:00Z","198.199.101.70","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","103.56.61.139","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","171.67.70.84","10.0.0.4",TCP,3
"2023-09-14T11:27:00Z","185.47.172.136","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","195.144.21.56","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","198.235.24.218","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z",,"10.0.0.6",TCP,5854
"2023-09-14T11:27:00Z","10.0.0.6",,TCP,22
"2023-09-14T11:27:00Z",,"10.0.0.6",UDP,70
"2023-09-14T11:27:00Z",,"10.0.0.4",TCP,4297
"2023-09-14T11:27:00Z",,"10.0.0.4",UDP,66
"2023-09-14T11:27:00Z","91.240.118.75","10.0.0.6",TCP,7
"2023-09-14T11:27:00Z","162.216.150.24","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","185.36.81.33","10.0.0.6",TCP,4
"2023-09-14T11:27:00Z","37.44.238.167","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","43.157.65.152","10.0.0.4",TCP,2
"2023-09-14T11:27:00Z","43.239.111.20","10.0.0.4",UDP,1
"2023-09-14T11:27:00Z","45.33.95.64","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","162.216.149.129","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","89.248.165.99","10.0.0.4",TCP,2
"2023-09-14T11:27:00Z","91.240.118.75","10.0.0.4",TCP,2
"2023-09-14T11:27:00Z","94.102.61.2","10.0.0.4",TCP,7
"2023-09-14T11:27:00Z","162.216.150.9","10.0.0.4",TCP,4
"2023-09-14T11:27:00Z","162.216.150.24","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","10.0.0.4",,TCP,22
"2023-09-14T11:27:00Z","80.94.95.249","10.0.0.6",TCP,4
"2023-09-14T11:27:00Z","103.45.246.42","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","104.248.130.34","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","159.203.224.38","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","167.99.67.45","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","183.136.225.29","10.0.0.6",TCP,2
"2023-09-14T11:27:00Z","198.199.117.99","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","205.210.31.252","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","43.131.242.173","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","45.128.232.140","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","64.227.41.39","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","65.49.1.82","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","80.94.95.249","10.0.0.4",TCP,4
"2023-09-14T11:27:00Z","89.190.156.175","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","183.136.225.5","10.0.0.4",TCP,3
"2023-09-14T11:27:00Z","200.101.8.155","10.0.0.4",UDP,1
"2023-09-14T11:27:00Z","45.95.169.162","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","79.124.58.130","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","91.240.118.221","10.0.0.4",TCP,3
"2023-09-14T11:27:00Z","139.59.67.215","10.0.0.4",UDP,1
"2023-09-14T11:27:00Z","143.42.1.84","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","192.241.193.50","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","35.203.210.50","10.0.0.4",TCP,2
"2023-09-14T11:27:00Z","35.203.211.196","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","162.243.152.6","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","162.216.149.104","10.0.0.4",TCP,3
"2023-09-14T11:27:00Z","103.56.61.144","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","43.157.62.27","10.0.0.6",TCP,3
"2023-09-14T11:27:00Z","79.124.62.86","10.0.0.6",TCP,6
"2023-09-14T11:27:00Z","192.241.197.42","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","198.235.24.110","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","205.210.31.223","10.0.0.6",UDP,1
"2023-09-14T11:27:00Z","2.59.254.70","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","65.49.1.96","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","65.49.20.87","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","71.6.232.23","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","81.17.18.98","10.0.0.4",TCP,2
"2023-09-14T11:27:00Z","205.210.31.80","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","205.210.31.166","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","35.203.210.50","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","43.131.247.244","10.0.0.6",TCP,2
"2023-09-14T11:27:00Z","45.79.177.245","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","79.124.62.82","10.0.0.6",TCP,4
"2023-09-14T11:27:00Z","81.17.18.98","10.0.0.6",TCP,2
"2023-09-14T11:27:00Z","84.54.51.4","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","138.68.208.48","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","143.42.1.71","10.0.0.6",TCP,2
"2023-09-14T11:27:00Z","162.216.149.250","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","198.235.24.236","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","42.87.191.67","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","65.49.1.85","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","79.124.58.130","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","119.28.161.236","10.0.0.4",TCP,2
"2023-09-14T11:27:00Z","170.64.130.197","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","170.106.174.246","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","198.235.24.109","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","37.44.238.180","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","43.157.54.73","10.0.0.6",TCP,2
"2023-09-14T11:27:00Z","47.253.81.213","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","59.6.246.82","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","138.197.15.3","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","43.131.52.47","10.0.0.4",TCP,2
"2023-09-14T11:27:00Z","45.128.232.115","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","143.42.1.71","10.0.0.4",TCP,2
"2023-09-14T11:27:00Z","179.43.191.194","10.0.0.4",TCP,4
"2023-09-14T11:27:00Z","198.199.116.82","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","2.59.254.70","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","92.63.197.110","10.0.0.6",TCP,7
"2023-09-14T11:27:00Z","114.170.181.244","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","183.136.225.5","10.0.0.6",TCP,4
"2023-09-14T11:27:00Z","207.90.244.14","10.0.0.6",UDP,1
"2023-09-14T11:27:00Z","45.79.109.130","10.0.0.4",TCP,2
"2023-09-14T11:27:00Z","65.49.20.119","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","79.124.62.82","10.0.0.4",TCP,2
"2023-09-14T11:27:00Z","198.199.108.29","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","205.210.31.206","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","89.248.165.99","10.0.0.6",TCP,3
"2023-09-14T11:27:00Z","194.26.135.132","10.0.0.6",TCP,2
"2023-09-14T11:27:00Z","91.240.118.221","10.0.0.6",TCP,7
"2023-09-14T11:27:00Z","205.210.31.38","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","45.79.109.130","10.0.0.6",TCP,2
"2023-09-14T11:27:00Z","45.95.146.77","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","65.49.1.15","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","74.82.47.21","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","188.166.95.46","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","198.235.24.113","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","37.44.238.174","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","37.44.238.191","10.0.0.4",TCP,2
"2023-09-14T11:27:00Z","45.79.109.236","10.0.0.4",TCP,2
"2023-09-14T11:27:00Z","185.36.81.33","10.0.0.4",TCP,2
"2023-09-14T11:27:00Z","79.124.58.78","10.0.0.4",TCP,3
"2023-09-14T11:27:00Z","207.90.244.13","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","194.26.135.133","10.0.0.6",TCP,3
"2023-09-14T11:27:00Z","185.161.248.87","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","35.203.211.196","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","207.90.244.14","10.0.0.4",TCP,2
"2023-09-14T11:27:00Z","205.210.31.9","10.0.0.4",UDP,1
"2023-09-14T11:27:00Z","45.147.250.233","10.0.0.6",TCP,2
"2023-09-14T11:27:00Z","162.216.150.239","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","198.199.97.44","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","162.216.149.64","10.0.0.4",TCP,2
"2023-09-14T11:27:00Z","37.44.238.199","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","170.64.134.120","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","65.49.20.115","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","64.62.197.35","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","198.235.24.168","10.0.0.6",TCP,2
"2023-09-14T11:27:00Z","198.235.24.123","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","183.136.225.29","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","205.210.31.136","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","78.108.177.51","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","64.62.197.145","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","185.236.228.66","10.0.0.6",UDP,1
"2023-09-14T11:27:00Z","139.59.58.140","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","175.134.135.29","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","110.183.23.67","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","45.12.253.78","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","205.210.31.25","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","205.210.31.42","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","45.128.232.115","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","37.44.238.180","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","93.174.95.106","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","170.64.154.131","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","162.216.149.128","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","183.136.225.32","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","205.210.31.33","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","162.216.149.54","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","167.248.133.136","10.0.0.6",TCP,2
"2023-09-14T11:27:00Z","205.210.31.184","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","114.218.146.43","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","64.62.197.174","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","162.216.149.8","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","97.107.141.150","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","183.136.225.32","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","171.67.70.84","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","107.170.232.58","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","162.216.149.128","10.0.0.4",TCP,2
"2023-09-14T11:27:00Z","205.210.31.108","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","205.210.31.233","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","198.235.24.9","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","37.44.238.199","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","78.108.177.51","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","137.184.217.189","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","198.235.24.12","10.0.0.6",TCP,2
"2023-09-14T11:27:00Z","192.241.233.46","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","205.210.31.202","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","205.210.31.19","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","71.6.232.22","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","45.156.129.2","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","205.210.31.87","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","45.128.232.140","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","118.123.105.93","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","205.210.31.186","10.0.0.6",UDP,1
"2023-09-14T11:27:00Z","192.241.193.9","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","177.131.28.60","10.0.0.4",UDP,1
"2023-09-14T11:27:00Z","71.6.199.23","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","162.216.150.7","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","45.128.232.173","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","79.124.62.86","10.0.0.4",TCP,11
"2023-09-14T11:27:00Z","152.32.181.108","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","198.235.24.3","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","45.155.91.29","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","35.203.211.159","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","43.153.178.146","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","128.14.141.34","10.0.0.6",UDP,1
"2023-09-14T11:27:00Z","198.199.116.82","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","205.210.31.103","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","198.235.24.233","10.0.0.4",TCP,2
"2023-09-14T11:27:00Z","8.208.80.181","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","192.241.223.57","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","162.243.146.4","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","65.49.1.69","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","162.243.145.28","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","205.210.31.136","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","71.6.232.23","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","207.90.244.5","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","193.35.18.33","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","65.49.20.91","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","103.171.86.18","10.0.0.6",UDP,1
"2023-09-14T11:27:00Z","162.216.150.162","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","45.79.153.72","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","45.79.153.72","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","108.228.106.40","10.0.0.6",TCP,2
"2023-09-14T11:27:00Z","97.107.141.150","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","35.203.210.17","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","45.79.109.236","10.0.0.6",TCP,2
"2023-09-14T11:27:00Z","107.170.246.30","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","162.216.149.64","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","89.190.156.176","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","162.243.136.32","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","179.43.191.194","10.0.0.6",TCP,3
"2023-09-14T11:27:00Z","162.142.125.247","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","167.248.133.134","10.0.0.4",UDP,1
"2023-09-14T11:27:00Z","205.210.31.83","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","207.90.244.12","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","198.235.24.208","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","93.174.95.106","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","192.241.210.82","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","64.62.197.99","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","162.216.150.7","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","205.210.31.255","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","65.49.1.89","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","205.210.31.186","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","162.216.149.230","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","205.210.31.79","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","162.243.136.73","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","205.210.31.101","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","74.82.47.13","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","45.155.91.29","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","198.235.24.3","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","157.245.69.67","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","107.170.237.71","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","162.216.149.71","10.0.0.6",TCP,1
"2023-09-14T11:27:00Z","45.33.84.124","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","143.42.1.84","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","205.210.31.12","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","71.6.135.131","10.0.0.4",TCP,1
"2023-09-14T11:27:00Z","104.131.128.33","10.0.0.4",TCP,1
"2023-09-14T14:48:00Z","74.82.47.44","10.0.0.4",TCP,1
"2023-09-14T14:48:00Z",,"10.0.0.4",TCP,14
"2023-09-14T14:48:00Z","91.240.118.221","10.0.0.4",TCP,1
"2023-09-14T14:48:00Z",,"10.0.0.4",UDP,1
"2023-09-14T14:48:00Z","167.248.133.136","10.0.0.4",TCP,1
"2023-09-14T14:48:00Z","35.203.211.19","10.0.0.6",TCP,1
"2023-09-14T14:48:00Z","183.136.225.5","10.0.0.4",UDP,1
"2023-09-14T14:48:00Z","205.210.31.222","10.0.0.4",TCP,1
"2023-09-14T14:48:00Z",,"10.0.0.6",TCP,19
